region,slot_index,utc_timestamp,residual_load_mw,signal_model,source_dataset
SE,70,2022-08-03T22:00:00Z,8683.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
SE,71,2022-08-03T23:00:00Z,8542.0,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,0,2022-08-01T00:00:00Z,13761.18,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,1,2022-08-01T01:00:00Z,13653.28,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,2,2022-08-01T02:00:00Z,13584.61,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,3,2022-08-01T03:00:00Z,13214.87,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,4,2022-08-01T04:00:00Z,14104.49,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,5,2022-08-01T05:00:00Z,15370.2,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,6,2022-08-01T06:00:00Z,16351.78,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,7,2022-08-01T07:00:00Z,16974.26,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,8,2022-08-01T08:00:00Z,17002.45,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,9,2022-08-01T09:00:00Z,16926.07,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,10,2022-08-01T10:00:00Z,16687.02,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,11,2022-08-01T11:00:00Z,16423.9,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,12,2022-08-01T12:00:00Z,15980.18,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,13,2022-08-01T13:00:00Z,15878.77,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,14,2022-08-01T14:00:00Z,15878.39,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,15,2022-08-01T15:00:00Z,15981.92,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,16,2022-08-01T16:00:00Z,16393.12,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,17,2022-08-01T17:00:00Z,16584.63,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,18,2022-08-01T18:00:00Z,16769.06,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,19,2022-08-01T19:00:00Z,16567.08,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,20,2022-08-01T20:00:00Z,15235.48,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,21,2022-08-01T21:00:00Z,13598.44,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,22,2022-08-01T22:00:00Z,12431.34,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,23,2022-08-01T23:00:00Z,11942.5,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,24,2022-08-02T00:00:00Z,11657.2,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,25,2022-08-02T01:00:00Z,11667.18,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,26,2022-08-02T02:00:00Z,11544.79,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,27,2022-08-02T03:00:00Z,11098.81,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,28,2022-08-02T04:00:00Z,11484.31,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,29,2022-08-02T05:00:00Z,12422.09,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,30,2022-08-02T06:00:00Z,13296.21,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,31,2022-08-02T07:00:00Z,13927.61,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,32,2022-08-02T08:00:00Z,14264.12,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,33,2022-08-02T09:00:00Z,14369.66,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,34,2022-08-02T10:00:00Z,14304.53,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,35,2022-08-02T11:00:00Z,14324.34,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,36,2022-08-02T12:00:00Z,14051.18,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,37,2022-08-02T13:00:00Z,14068.24,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,38,2022-08-02T14:00:00Z,14282.23,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,39,2022-08-02T15:00:00Z,14754.97,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,40,2022-08-02T16:00:00Z,15285.35,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,41,2022-08-02T17:00:00Z,15807.14,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,42,2022-08-02T18:00:00Z,16249.89,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,43,2022-08-02T19:00:00Z,16404.58,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,44,2022-08-02T20:00:00Z,15484.5,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,45,2022-08-02T21:00:00Z,14211.39,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,46,2022-08-02T22:00:00Z,13195.12,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,47,2022-08-02T23:00:00Z,12789.77,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,48,2022-08-03T00:00:00Z,12588.04,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,49,2022-08-03T01:00:00Z,12657.36,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,50,2022-08-03T02:00:00Z,12809.45,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,51,2022-08-03T03:00:00Z,13183.44,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,52,2022-08-03T04:00:00Z,15604.96,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,53,2022-08-03T05:00:00Z,17868.27,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,54,2022-08-03T06:00:00Z,19213.4,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,55,2022-08-03T07:00:00Z,19964.8,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,56,2022-08-03T08:00:00Z,20098.29,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,57,2022-08-03T09:00:00Z,20403.44,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,58,2022-08-03T10:00:00Z,20591.07,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,59,2022-08-03T11:00:00Z,20530.37,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,60,2022-08-03T12:00:00Z,20215.73,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,61,2022-08-03T13:00:00Z,19998.28,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,62,2022-08-03T14:00:00Z,19674.89,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,63,2022-08-03T15:00:00Z,19404.13,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,64,2022-08-03T16:00:00Z,19305.48,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,65,2022-08-03T17:00:00Z,19532.93,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,66,2022-08-03T18:00:00Z,19729.87,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,67,2022-08-03T19:00:00Z,19107.55,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,68,2022-08-03T20:00:00Z,17586.49,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,69,2022-08-03T21:00:00Z,16092.57,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,70,2022-08-03T22:00:00Z,14940.78,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
PL,71,2022-08-03T23:00:00Z,14480.79,residual_load_lite_load_minus_wind_solar (analog year 2020; OPSD lacks 2022),OPSD time_series 2020-10-06
